isi_tweet,uk,hs
"USER Yo rapopo nder nek mblese nang mantanmu dan awakmu dewe . Nek nangg wong liyo ojolah , kui ati e udu layangan ..'",0,0
USER Rabine wong liyo a wkw',0,0
"ndk omah tok tapi kenal wong teko negoro liyo, boljug\n\nseru cuy wkwk'",0,0
"RT USER Namamu tak gowo ning dongaku, \nWong liyo gowo dee ning penghulu. \n\nHidup penuh kejutan~'",0,0
wes biasa nandangi dwe. biasa ra ngrepoti wong liyo.',0,0
"Gak tau misuh, tapi senengane ngrasani wong liyo. Podo ae ajur atine cok.'",1,0
"Ojo berharap dihargai, yen awakmu dewe raiso ngehargai wong liyo'",0,0
Cok aku oleh penyakit gak iso ndelok kebaikan e wong liyo',1,0
aku lek eroh awakmu moro moro rabi mbek wong liyo https://t.co/ejbojV1YUT',0,0
USER Kedisikan wong liyo wis dadi passionku.',0,0
"""Mbeling nakal o sak karepmu, penting ojo ngasi gawe rugi wong liyo."" https://t.co/KzwInRGcLK'",0,0
Saiki mlakuo seng jejeg. Wong liyo gak ngurusi wetengmu sesok.',0,0
USER ngerteni kowe wes nyanding wong liyo:(',0,0
senajan kowe dudu nggonaku \natiku pancen nggonamu\natimu dinggo wong liyo - @topiksudirman',0,0
Wes nandur ngrumat gari ngunduh e sek ngunduh wong liyo.',0,0
"RT USER USER Dekne sering nongkrong ngopi bareng, tapi yen nyusu ro wong liyo\xf0\x9f\x98\xad'",1,0
"USER Dekne sering nongkrong ngopi bareng, tapi yen nyusu ro wong liyo\xf0\x9f\x98\xad'",1,0
USER Pit2 an i jatah konten wong liyo. Ra apik njupuk rejeki wong liyo ki.',0,0
"USER Balesi sopo, mesti wong liyo'",0,0
Ealah di critani lakok dicritakno nang wong liyo',0,0
"RT USER Ojo terlalu penak karo wong liyo, mergo wong saiki yen dipenakke malah sak penak e dewe.'",0,0
"USER USER aku sombong gawe wong liyo, lek gawe kon aku sayang hahha'",0,0
"Jarene koe sayang aku, lah kok koe nyanding wong liyo'",0,0
"USER Atiku rasane loro, nyawang koe gandeng karo wong liyo duh'",0,0
USER Gumoh e ojo diweh wehne wong liyo\xf0\x9f\x98\x95',0,0
Kadang yo pengen fotoku di gawe DP ne wong liyo \xf0\x9f\x98\xaa',0,0
"mikir gk se wong urip iku sawang sinawang, nk kon ngroso enak drung tntu sg liyo ngroso enak bgtu sbalike.'",0,0
USER Zangku ijih di jagani wong liyo-_',0,0
USER Jauhh di mata dekat di pek wong liyo',0,0
USER malang suroboyo\nseng tak sayang la kok milih wong liyo',0,0
"Mending tak ikhlasno daripada cidro, moga kowe bahagia karo wong liyo'",0,0
USER La tek dekne bahagia karo wong liyo terus aku karo sopo lurr',0,0
USER USER Sempakmu gone wong liyo po iso turu tah koe',1,0
Aku tresno karo kowe nanging aku biso opo? Ngerteni kowe uwis nyanding wong liyo',0,0
Kokean menakne wong liyo ngasi lali menakne awake dewe\xf0\x9f\x8d\x80',0,0
"Cobo bayangno. \nKowe lagi asik-asike mabar, tur Yangmu lagi asik-asike chatan karo wong liyo\xf0\x9f\x98\x82\n-js'",0,0
ora usah ngurusi \nurusane wong liyo',0,0
RT USER Wong liyo nek stres iso kuru  aku malah tambah lemu\nealah',0,0
"USER Ha yo mbuh pikiren awakmu dewe sik, aku lg bar ndugap rung iso nek kudu kon mikir wong liyo'",0,0
USER sopo reti nggo wong liyo marakke ambis :v',0,0
USER wedus tau di tawakno wong liyo di tawakno maneh\nancooook remek',1,0
"Namamu tak gowo ning dongaku, \nWong liyo gowo dee ning penghulu. \n\nHidup penuh kejutan~'",0,0
"Ora usah ngeremeh ne wong liyo yen ora gelem di remehno mbalek ""'",0,0
"USER Iya dew, siap, soale nek krungune seko wong liyo, malah ortu koyo rak diuwongke rak ? Wkwkw'",0,0
"RT USER nek koe raiso menerima kritik opo saran seko wong liyo,la kepie koe meh introspeksi diri'",0,0
/aku/: Lek ngomongi wong liyo ae soksokan. Giliran ngomongi awak dewe kelagepan.',0,0
"Ora usah mikir omongane wong liyo, wong liyo ae nek ngomong yo ora mikir:v https://t.co/PNoDv5OHn7'",0,0
USER Jare tonggomu positif. Koe sing ati ati lee... ora usah nyedak\xc2\xb2 wong liyo.',0,0
USER USER Nyawang kowe rabi karo wong liyo~ \n\nWkwkwkw ya allah sedih bgt',0,0
"USER USER Wong gendeng, koyok ga onok pakanan liyo'",1,0
"USER Di omongno nder, ngomongo. Aku isok golek duek dewe tapi aku gak mungkin kan golek perhatian nak wong liyo.'",0,0
"nek koe raiso menerima kritik opo saran seko wong liyo,la kepie koe meh introspeksi diri'",0,0
Jagani teke wong liyo tibake coh',0,0
USER Lek bahagia gausah ndadak nglarani wong liyo va :) kurang jelas a sikan ?',0,0
"Bapakku takok ndi pacarku ben gek ndang dijak nang omah, susah jawabe.\n\nPacarku sek dipacari wong liyo'",0,0
USER Raono wong liyo seng iso misahke',0,0
"Ojo terlalu penak karo wong liyo, mergo wong saiki yen dipenakke malah sak penak e dewe.'",0,0
USER kae demi wong liyo xixi',0,0
"nyenengke keluarga susah,oponeh wong liyo :c'",0,0
"USER ya gini lah , ora di goleki tapi takon sek\nistilahe ndue tangan ora di ngo tapi ngakon wong liyo'",0,0
USER wes mas rasah nyalahke wong liyo.neng indo seng masane okeh kui seng bener eh ralat ngeroso peling bener',0,0
Ngenteni jodone wong liyo ...\n\nUSER USER @YowessBUBAR',0,0
USER USER Duhh jann.. Wis ra put ditiru nek ngene iki. Pit pitan malah nyengsarake wong liyo',0,0
"Jarene wong tuomu gak setuju, jebul lanang liyo wes nunggu \nWo la asu \xf0\x9f\x98\x91'",1,0
Sajane atiki yo loro....namung koe mergo milih wong liyo yo wis aku tak trimo lungo.... https://t.co/AYCYcSUFAz',0,0
"Yang bisa diambil dari sebuah peristiwa\n""ojo nganti nanggung susahe wong liyo, nek awakedewe durung iso nanggung susahe dewe""'",0,0
"USER Bukan masalah kabur kanginan, disaut wong liyo enek wkwk'",0,0
"Lek kon dadi pasanganku, nek nang dalan dirimu nglirik wong liyo, sing tak amok awakku dewe.'",0,0
"USER matanya picek anjirt , cakep begitu\xf0\x9f\x98\xad'",1,0
"USER picek, duduk peteng maneh'",1,0
USER Cogan gini dikatain neng mata u picek',1,0
"USER Urip""e kono nder lkwes cinta ki picek tur budek \xf0\x9f\x98\x82'",1,0
USER USER PICEK GUA BACANYA PICEK',1,0
USER Moto e picek engkok kapok',1,0
USER USER klo urusan bginian kpai ....\nmatanya jdi picek..\nkupingnya pada tuli.\nmaklum g ada gizinya',1,1
USER kasian badannya picek.',1,0
USER mata gue picek nyariin tanggal EH EMANG GAADA BANGSAT',1,0
USER Kimberly Ryder \xf0\x9f\x98\xad\nYg bilang emang matanya agak picek\xf0\x9f\x98\xad',1,0
"RT USER Wis reti ndue yang yo isih gagas wong lio,wedoke yo matane picek poyo yange wong di grateli.'",1,0
USER Picek cokkk weee gendeng wee parahhh',1,0
USER PATRIARKI MATAMU PICEK LEKMU SINAU NENG ENDI NGGAWEKNE PANGANAN BAPAKE DEWE DIARANI PATRIARKI BLOK GOBLOK????',1,1
Jogja sepi? Matamu picek',1,0
"USER Uwu banget ndasmu kui nder. Rq iso masak mie kok uwu, matamu picek.'",1,0
Ora tak gagas aku yo meh picek karo kowe\xf0\x9f\x98\x9d https://t.co/WOrrmexCFg',1,0
USER Memang sudah picek \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb',1,0
USER Picek mata gw',1,0
USER makanya kalok dimeremin trs ni mata malah picek\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER USER Endas mu picek berhasil\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',1,0
"USER thankyou, nara. ya mata lo udah picek\xf0\x9f\x98\x81'",1,0
USER Bulunya mana?',0,0
Jakarta banyu e butek\nSing dicinta mata e picek',1,0
USER Iya kasian emang si senyum matany lg picek',1,0
USER USER anjrit lu ganteng2 matanya picek. pantesan pacarannya sama gue.',1,0
"pake kacamata sakit, ngga pake kacamata picek:('",1,0
USER PICEK MATANYA MANA MUNGKIN DIBACA',1,0
USER matane picek paleng mas',1,0
USER Pernah dimaki sama orang matanya picek (gabisa liat sebelah) gegara ga liat sama niatnya cuma becanda',1,0
USER Fucek picek mata lu wkwkwkwk',1,0
USER Picek tenan rekkk',1,0
"USER Nanya toilet di depan toiletnya sendri hilih mata ini picek bgt, mana doi jwbnya kek nahan geli gt huuu'",1,0
"ini baru uwuuu, matamu picek.'",1,0
USER MATA LU YANG PICEK. LO GA LIAT UDA ADA CP. :))))',1,0
USER mata lu picek gabisa liat pin? Udh ada anjir',1,0
yg nyuruh jawab no 3 picek https://t.co/ddg2i3ZxIO',1,0
"USER BODO AMAT DEK, MATA LU PICEK?\xf0\x9f\x98\xad'",1,0
USER Emg loo bnr bnr mata lo picek kebanyakan baca ap3',1,0
USER doyoung: mata lu picek https://t.co/ZFWyHXNAlI',1,0
RT USER Uwa uwu uwa uwuu matamu picek',1,0
USER EH YAALAH MATAKU PICEK KUKIRA MAH MANTANNYA MAS CRUSH \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
klo galiat gue matalu picek https://t.co/Ip1Cs215Y6',1,0
"USER jaman gini masih liat ava doang, picek bngt anjrot'",1,0
"picek kah kao yg buat ni daftar , dah jelas aku ni perempuan kau tulis laki - laki , pekok sekali kau https://t.co/8vq0Sm9Gnx'",1,0
Niat pgn mata genit malah jd kek picek gini\xf0\x9f\x98\x8c https://t.co/3LyLWy1sN6',1,0
USER Picek matane\xf0\x9f\x99\x83',1,0
semarang kaline buthek\nsing disayang matane picek:(',1,0
USER ANJRIT MATA NYA PICEK',1,0
Socanipun panjenengan picek',1,0
USER Yang ngedit matanya picek',1,0
"asline ngedit foto i tips e mung siji, angger hasil edite rak nggawe moto picek ae berati wes bener ngeditmu. :)'",1,0
USER Matamu picek',1,0
RT USER Sek loro moto aku sek picek koe',1,0
HAHAHHA NGAKAK MASA GUE DIBILANG TEMEN RL MIRIP JONGU\n\nMIRIP DARIMANA ANJROT MATANYA PICEK\xf0\x9f\x98\xa9',1,0
Sek loro moto aku sek picek koe',1,0
USER mata gua picek dikit',1,0
"Gi loooo, iki lo... \nOweh mu pateng nyepret onok bantal, matamu picek a?\xf0\x9f\x98\xad https://t.co/VmrYsdxFth'",1,0
USER USER Yaudah nila sayang. Aku lagi belajar jadi picek boy. Hueek',1,0
"PICEK, UTEKKE KI LHO. SMP MENTOK MENTOK NGINCENG WONG ADUS BANGSAD https://t.co/XqWW3IXr1C'",1,0
USER mungkin matanya picek sebelah kwkw',1,0
USER km picek yh?',1,0
USER Matane sopo mas yang picek \xf0\x9f\x98\x82\xe2\x9c\x8c\xf0\x9f\x8f\xbb',1,0
USER USER picek ta matamu ?',1,0
USER USER Mata lu picek',1,0
USER USER USER radikal radikul mata loe picek anjingpeking',1,1
USER P ( picek )',1,0
USER heeee matamu picek ntar',1,0
USER astrea matamu picek',1,0
Kurangi nolong akehi micek mergo wong sak Iki lek di tolang matane di picek',1,0
"USER Kgk dah, mta lo yg picek sbenerny'",1,0
"USER USER Ngawur matamu picek,'",1,0
USER oiya mmf an ga keliatan aku picek \xf0\x9f\x98\xad',1,0
Cok goblok dikiro aku picek po piye https://t.co/OATaG097id',1,0
USER Picek loe',1,0
USER Drogba matane picek kui \xf0\x9f\x98\xad',1,0
"tmen gue trnyt asw, ggr kntakny mke hangul trus dpnny h oalah asw picek kl mta ku'",1,0
Uwu uwu matamu picek! Yang ada menyedihkan anying.',1,0
Mata lu kenapa picek https://t.co/R2lFR1jXjy',1,0
USER picek bneran deh',1,0
Picek tuku  bakso kilangan sandal asw https://t.co/b8h6NSLdth',1,0
"RT USER Lha, wocoen lho fren. Ojok uwa uwu ae sg mbok pikirno matamu picek a?!'",1,0
"Lha, wocoen lho fren. Ojok uwa uwu ae sg mbok pikirno matamu picek a?! https://t.co/mmZqDDWNKE'",1,0
"Wi seng senenge nyawang wong liyo atek sebelah moto, opo matane picek siseh? Eh..'",1,0
"USER USER La piye gawe status uwa uwu ae, seng delok sui sui picek sw!'",1,0
USER HAHAHHA IYH JINC PICEK GWE',1,0
Mata picek kuping budeg! Rezim sudah struk gaji eh otak. https://t.co/s2NiRyQWEj',1,1
USER picek a enek jakun e matamu',1,0
USER Mata lu picek',1,0
USER KNP PICEK AMNJOR\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8a',1,0
USER oiya anjrot mata gua picek',1,0
jancok picek testes sound meh sak jam dewe ngomong test',1,0
picek matalo https://t.co/28Q5UReuR9',1,0
USER Apa kaga picek itu supermen bilang lu imut?',1,0
RT USER Picek mataneeeee https://t.co/OsQzyDTmxm',1,0
uwuw uwu mataem picek',1,0
USER USER Matanyaaa picek kali hyung yg bilang hobi ga gud luking\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER KM DOANG ANJAY YG PILIH PICEK',1,0
"USER hihh semua pili monyoong, yawda de ak gk jd ganti ke picek whwhwhhwhwhw'",1,0
"USER Matane sing lanang rodo picek palingan, Lek...'",1,0
USER PICEK AJAAA',1,0
sakid kepala ma mata liat filternya wbb terang bgt buset .  picek ak cok \xf0\x9f\x98\xad',1,0
USER wkwkwkwkkw iyh saaa pake yg monyong ajhhhh hfft gada yg pilih picek soalnyaaa',1,0
USER USER Picek lu',1,0
Misuh :\nPengen pisan macak picek jingan',1,0
"Wingi curhat , ""aku dikecewakke mantan mas"" ,terus mantan teko neh ,tapi mbok terimo ,\n\nSing picek sopo jane?'",1,0
USER Matanya picek',1,0
USER Sapa yg bilang jelek. Picek',1,0
USER halah.. nyapo koe kie nyekeli tangan ae.. koyo wong picek',1,0
USER HADUH COK UWU MATAMU PICEK',1,0
"USER NOOOO GABOLEH GITU, MATANYA AJA YANG PICEK'",1,0
USER Aku janji nemenin kamu sampe sukses.\nCok matane picek.',1,0
"USER Yo goblok,yo picek mbarang'",1,0
USER USER Matamu picek taa lee??',1,0
USER Lhayoto matane picek donan wong2 i',1,0
USER Sejak kapan matamu picek? :(',1,0
USER USER emang lagi cari spotlight atau emang picek sih? gue itu jadi mikir liat yang begituan',1,0
USER LA KON LAK TAKOKKK PICEK WI OPO TAK JAWAB LOH IKU TANG BINTANGGGG PUCEK',1,0
USER USER USER matanya picek',1,0
USER bntr ko mataku picek ak mlh liat felix',1,0
USER Kalo picek?',1,0
USER Mata lu picek',1,0
jelek loe mata dibikin picek smua @eajpiri',1,0
Mata gua picek liatnya https://t.co/C0GagGZ5pi',1,0
USER USER picek pas kls 11 cok',1,0
USER USER USER USER USER USER USER USER Picek beneran mereka baru tau rasa',1,0
USER Picek dia \xf0\x9f\x98\x87',1,0
USER baras baras...lo kan biang fitnah provokasi di twitter. mata lu emang dah picek ye',1,0
"USER Kalo gue jadi akun itu gue bakal bilang, mata lo picek gausah ngefangirl'",1,0
USER Mulai picek kan lu?',1,0
"Ditinggal ngegame dilut, langsung ngamuk diblok e. Mataneee picek.'",1,0
USER mataku picek sebelah ih!',1,0
"USER USER males ah, mata nya picek'",1,0
"USER Matamu picek?\nData banyak ngomongin dota data, ndasmu'",1,0
USER nanti mataku picek',1,0
"USER Ada 5 malah sekarang, matamu picek nih'",1,0
USER Pagi jg picek',1,0
USER Picek matane',1,0
tadi kamu ngorok sayang *emot monyet picek',1,0
USER mata lu picek',1,0
USER buta matalu picek? kok bisa ya ngga ngenalin idolnya sendiri',1,0
USER USER Dudu lambe sek rusak tpi utek e kabeh uwong',1,0
Itu lambe tolong dijaga ya pengen tak hiiiiiiiiih https://t.co/pKgeJlvs99',1,0
"Chan dolanan lambe \n\nAku : ""jancok \xf0\x9f\x98\x8c""'",1,0
USER USER 37 pasang x 2= 74orang wow! Satu RT ini mah',0,0
USER USER pengalaman ya kak',0,0
USER WKWKWKW lambe cocoteeeeeee wkwkwkw',1,0
"USER Hotel kelas remang2 mungkin, memang jarang di periksa biasanya'",0,0
USER USER USER USER eman2 lambe ku nek kon ngomei wong koyo ngono',1,0
USER USER Astaghfirullah guuus',0,0
USER USER Tapi aku masi swit seventin kak',0,0
USER USER yes! kita se jaman!',0,0
"01:03:00\nSalon Dokter Bong / Lambe Yulje kedua, tentang asal mula band 99's""",0,0
USER USER GIMA MULUT LU LAMBE BENER YE',1,0
"USER USER Detectif Canon, remaja lima, Olga sepatu roda, lupus'",0,0
"USER USER aku Geng Dragon Ball, sama Power Ranger, bos!'",0,0
"USER Istrigaosah, itu berat, biar suami aja \xf0\x9f\x98\x82'",0,0
"USER kalok gaosah istri, ya suami aja'",0,0
USER USER kekuatan sinetron emang luarbiasa ya',0,0
"USER USER maca, tp seolah-olah lg nonton.\nmenjiwai banget aku yah.. \xf0\x9f\x98\x85'",0,0
USER itu lambe apa vacum cleaner komedo',1,0
USER istirahat aja dulu..',0,0
USER Kita samasama istikharoh ya dek',0,0
"USER itu yg kembang desa, pasti mo nyepik. ""saya ingin memantaskan""'",0,0
USER Lambe mu iki minta ditabok ya pili \xf0\x9f\x98\xa4',1,0
USER Lambe mu jaga ya',1,0
USER njagong sing kesel kok geger guduk lambe \xf0\x9f\x99\x84',1,0
"USER ada slincer gak, bang?'",0,0
jan iki lambe pengen ngomel ae',1,0
USER kebanyakan lambe',1,0
"USER lambe nek kuliah ra tau di gowo yo ngene iki. ""ra toto""'",1,0
USER USER Lepaskan lambe julidmu',1,0
"USER USER Lamis e lambe guduk perkoro tahu ,lamise lambe perkoro sue ga kesentuh ambe halusnya @marsbrand'",1,0
lambe mu sarkas sekali.',1,0
USER USER Wkwk',0,0
USER USER yang c dan c+ ikut sm adek kelas aja tahun depan',0,0
USER USER sayangnya SP berlaku utk yang minimal nilainya D hyunk..',0,0
Yeee lucu lo lambe https://t.co/UZud1xSuz2',1,0
USER USER Ntr pas SP wkwk',0,0
USER tapi lambe ya tam',1,0
USER Lambe mu',1,0
USER Lambe ngisor po nduwur cak',1,0
USER USER kak... jaga lambe mu https://t.co/wxRadOaMXY',1,0
USER itu pantun apa gmn?\n\naku sunda kamu jawa\n***chakepp\nkita temenan aja yaa\n\njiaahh',0,0
Yo bener nek lambe adoh seko silit\xf0\x9f\x98\x8c',1,0
USER Sumur resapan yg diagung2xkan dulu mana. Vertical drainasenya gagal? Yaelaaaaaaaaa dasar lambe klimis.',1,0
USER Aku tetap bersikeras berpendapat bahwa itu lambe hj. Hardcore',1,0
"USER USER co ayo bareng, adu lambe kita'",1,0
"Kok jadi gabisa nelen obat si, merasa bodo gituloo obate ambyar di tenggorokan dan dilepeh jadi pahit sak lambe \xf0\x9f\x98\xad'",1,0
"Try hard to be lambe lames, gen sesuk ketmu pakmu ora ndedeg meneh'",1,0
"USER Lambe janai, taring \xf0\x9f\x98\xa1'",1,0
USER Kan lambe',1,0
"Sbnrny ada yg lebi parah sari si lambe sih, asupantr0ll udh kenyang hina armyb75'",1,0
USER Mbelgendes. Lambe garangan i jan',1,0
USER Era lambe samat sepertinya',1,0
lambe neraka menunggumu \xf0\x9f\x98\xa9 https://t.co/taKi7eOFnq',1,0
USER wwkwkk unfollow plis yass\xf0\x9f\xa4\xa3 apa di lambe turah? wkwk',0,0
USER olahraga lambe. read: ghibah',1,0
USER USER USER USER USER Lambe mu',1,0
USER Itu loh masalah selca kmren ada yg faker',0,0
USER admin lambe turah si sau kini kak?',0,0
USER Hey jangan melmun nanti kesurupan kemasukan bagong jadi tambah edan:((',1,0
USER wong edan',1,0
"RT USER Ucing pabji dulu baru kamu, ajig edan kitu aing, uut permatasari saha deui asiaa'",1,0
hari ini edan bgt tekanannya.......',0,0
USER wong edan koe',1,0
Edan bin bangcaaaad pokoknya. https://t.co/yOxY55fS8b',1,0
USER Semoga bablas edan',1,0
USER edan po o dewe',1,0
"USER USER USER jan mauuu binn, ni om om edan'",1,0
"USER Headline korannya ""Romantisme Pasangan Edan"" ngih mbak \xf0\x9f\x98\x82'",0,0
edan anjir niat bgt https://t.co/VaIGLTp7Z5',1,0
USER USER USER USER Cah do edan',1,0
USER kemurahen nder edan pooi',1,0
USER USER Ada-an kak bukan edan \xf0\x9f\xa4\xa3',0,0
USER USER USER USER USER USER USER Wong edan rasemang di Gagas.',1,1
USER Edan hoo jal',1,0
USER USER Bukan edan lagi...  \xf0\x9f\x98\x82\nTapi sudah pemaksaan...',0,0
USER USER Serem bgt lgsg edan\xf0\x9f\x98\xad',0,0
USER USER Agamaku adalah agamaku.\nAgamamu hrs nurut agamaku\nItu namanya edan....keblinger.....',1,0
EDAN VISUALNYA PADUKA\xf0\x9f\x98\xad\n#GOT7 #\xea\xb0\x93\xec\x84\xb8\xeb\xb8\x90 USER https://t.co/0s7VhFTKGy',0,0
Wong edan https://t.co/v60Fo6mRVB',1,0
Hampir nulis edan no jutsu\xf0\x9f\x98\xa2',0,0
"USER Bahagiamu luwih penting. Lha po edan, yo penting awakku dewelah'",1,0
"USER edan cok. aku sarimi duo 3 ae wes mlukek2, iki malah 10'",1,0
"USER Edan , ora ndeng . Atau staycation ke sby de ajak semua krucil kayaknya lebih oke \xe2\x9d\xa4\xef\xb8\x8f'",1,0
"USER USER Konco lah...,  edan ye wong wadon selingkuh i?'",1,0
USER LAHYO EMBOH CI EDAN AKU LHO GAK MERHATINO GURUKU JELASNO SOALE AKU NGUANTOK ASF',1,0
USER WKWKWKWK EDAN YA.',1,0
USER Edan Dulu rumah nya sebelah rumah aingg pdhl. Serius',0,0
Sek kaosan kuning dewe wong edan iku wkwk https://t.co/fdr9inAcwr',1,0
USER Wong edan',1,0
USER Oala edan\n#BARISTASAYHI',1,0
"USER di pinterest lbh edan lagi kak, sampe pusing mau save semua rasanya\xf0\x9f\x98\xad'",0,0
"USER bnyak bat edan. tp cuma tau d'pams, retra, haikal, bry, ofc nana, janu, adam, hans, weh mantab dikit bgt""",0,0
edan wae maskerna mah xtc si bapa eta https://t.co/pJroZ0iESO',0,0
"Dek, tipe suami kamu seperti apa? \nWkwkw sek jelas ora koyo koe mas, edan po.  #puterbalik'",1,0
"USER Opo Ini tidak salah Wong ghendeng, kok yo dadi Panutan ?\nApakah ini  yg namanya, Zaman edan Lek ra edan ra kedhuman ?'",0,0
Lalu aku perduli po? Yooralah edan iyeeee. Wkwkw',1,0
"""pie mau koe?""\n""biasa wae i""\n""cobrote edan cah ki""\n""nalar lah""\n""nalarmu mlaku cok""\n\nutekku njeder\xf0\x9f\xa4\xaf'",1,1
USER Edan tenan',1,0
USER Edan anak sd woy\xf0\x9f\x98\xad',1,0
USER Edan bnr',1,0
"USER USER Asli eta jeung gancang deui, semoga teu loba cedera lah meh edan'",1,0
USER edan ai',1,0
RT USER USER Inilah Liga Inggris... Edan',0,0
"Edan euy si bos besar beli celana 3, jaket, sepatu, sama kacamata dalam 3 bulan ini. \xf0\x9f\x98\x82\xf0\x9f\x99\x8c'",0,0
USER Wong edan nehhhh jangkrikkk',1,0
USER Boa edan wkwk',1,0
"Edan sih, lawannya SM serombongan + YG https://t.co/35AZssrps2'",0,0
"edan ya gue kangen banget sama si aldy, sama rapi juga \xf0\x9f\x98\xad\xf0\x9f\x91\x8d'",0,0
USER YAKANN LIAT TU MUKA GUA JD MULUS EDAN BGT:(((( warna bibirnya juga bgus pol',0,0
USER edan kalo dimakan sendiri',0,0
Pak edan aku tekan yahmene durung turu',0,0
USER USER Kan nyicip edan ah mantep yakin',0,0
:/ Saya selalu mepet waktu. Edan.',0,0
USER wah edan makin cakep',0,0
EKSPEKTASI            REALITA\n\nGawe judul               Gawe judul\nDaftar skripsi           Daftar skripsi\nBimbingan,0,0
rose udah mah kind hearted ya cantik edan. gapaham lagi gua',0,0
USER Teu edan kumaha ie hirup',1,0
USER edan zona hitam pdhl',1,0
USER Edan mangan ketan.',1,0
"USER wong edan kui bebas,..'",1,0
USER sd edan terakhir',1,0
USER amini lah edan po ra aamiin',1,0
USER kaya km edan xixi',1,0
Twitter edan acc diem aja ke l',1,0
USER Edan banget lo gatau pangeran korea \xf0\x9f\x98\xad',1,0
